RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31
102001,0,United States,country,,226474.0,225310.0,225999.0,227116.0,228005.0,229039.0,230237.0,232208.0,233540.0,235662.0,236914.0,238251.0,238630.0,239503.0,240678.0,241941.0,243986.0,245316.0,247468.0,249733.0,250971.0,248721.0,246847.0,249755.0,257825.0,266603.0,272412.0,276688.0,278003.0,278968.0,280543.0,284506.0,290683.0,295432.0,299875.0,302084.0,304433.0,306585.0,309120.0,313050.0,315360.0,316735.0,319110.0,324608.0,333149.0,339339.0,341217.0,336997.0,331130.0,327012.0,325182.0,321685.0,316839.0,313874.0,317052.0,322297.0,327218.0,331123.0,334243.0,337437.0,338497.0,338149.0,336319.0,333229.0,332196.0,333445.0
394913,1,"New York, NY",msa,NY,389679.0,393747.0,391972.0,393250.0,388052.0,387777.0,388625.0,387844.0,389271.0,387667.0,391555.0,392974.0,394120.0,393339.0,396748.0,401836.0,407129.0,410184.0,412741.0,415226.0,419183.0,420618.0,417317.0,411655.0,412583.0,423817.0,441142.0,456029.0,463841.0,466622.0,470527.0,475524.0,482506.0,484896.0,489822.0,493942.0,499082.0,503078.0,504978.0,506935.0,505904.0,508428.0,510072.0,517703.0,522682.0,530346.0,535806.0,543366.0,546238.0,542259.0,535168.0,528883.0,521528.0,521848.0,521800.0,523326.0,529012.0,537069.0,548970.0,556584.0,567877.0,572349.0,570786.0,566692.0,569219.0,574443.0
753899,2,"Los Angeles, CA",msa,CA,632862.0,629618.0,629444.0,629083.0,625532.0,621858.0,618426.0,624103.0,627962.0,630052.0,632335.0,636070.0,637254.0,638704.0,638757.0,642311.0,648057.0,655564.0,661459.0,665431.0,658967.0,651728.0,649540.0,662473.0,685064.0,706313.0,720889.0,726923.0,729264.0,731282.0,740618.0,753693.0,771644.0,788276.0,802370.0,808024.0,810028.0,812597.0,819258.0,825637.0,836165.0,843240.0,855100.0,866336.0,882366.0,893571.0,895495.0,882730.0,867545.0,856187.0,852150.0,844683.0,833131.0,826383.0,828143.0,835964.0,839934.0,842873.0,851186.0,863159.0,876019.0,881767.0,888122.0,895273.0,897711.0,895604.0
394463,3,"Chicago, IL",msa,IL,224245.0,220923.0,221423.0,225228.0,226596.0,229034.0,231359.0,235055.0,235794.0,234433.0,230965.0,228749.0,227470.0,228734.0,230274.0,232163.0,233815.0,235369.0,237394.0,242139.0,246065.0,243677.0,236123.0,235567.0,242638.0,253692.0,260001.0,262510.0,262757.0,261588.0,262354.0,265298.0,266855.0,270916.0,271156.0,271558.0,269211.0,269443.0,271986.0,273812.0,275571.0,276185.0,279743.0,279899.0,284398.0,286628.0,290957.0,286948.0,281894.0,278410.0,277891.0,279098.0,277180.0,277354.0,277474.0,280988.0,283066.0,287482.0,292253.0,297363.0,299804.0,301183.0,299770.0,299055.0,297797.0,300356.0
394514,4,"Dallas, TX",msa,TX,256075.0,251673.0,249088.0,249365.0,250398.0,249928.0,249835.0,250935.0,254201.0,259059.0,262256.0,264376.0,263802.0,261461.0,261673.0,262155.0,263217.0,264267.0,265336.0,266401.0,269294.0,268528.0,269931.0,273198.0,281004.0,286071.0,290304.0,294497.0,296277.0,296154.0,300796.0,306995.0,315800.0,325272.0,333965.0,340882.0,342798.0,343548.0,345722.0,349808.0,352648.0,356973.0,361952.0,369106.0,382259.0,395643.0,404737.0,403585.0,398216.0,391856.0,387061.0,382155.0,374148.0,368220.0,367112.0,369254.0,372391.0,374757.0,380241.0,384305.0,385995.0,383820.0,380732.0,381017.0,379475.0,381341.0
394692,5,"Houston, TX",msa,TX,221604.0,219816.0,218731.0,219714.0,220599.0,221020.0,221673.0,222276.0,224198.0,227877.0,230253.0,230533.0,229838.0,228288.0,228378.0,228791.0,231556.0,232591.0,234740.0,233473.0,234662.0,232500.0,234814.0,240273.0,247981.0,250952.0,252985.0,257436.0,260879.0,262048.0,264585.0,270399.0,278425.0,285115.0,290299.0,292593.0,293396.0,291721.0,292981.0,297257.0,301539.0,304457.0,309042.0,311452.0,317856.0,323167.0,328733.0,329476.0,324682.0,322173.0,318000.0,316208.0,310698.0,309009.0,309075.0,310655.0,312658.0,314314.0,317095.0,,,320636.0,320389.0,320744.0,318901.0,319435.0
395209,6,"Washington, DC",msa,VA,379252.0,379096.0,380693.0,380688.0,384335.0,384907.0,388019.0,389194.0,393179.0,391450.0,389368.0,387476.0,388994.0,390263.0,393800.0,396556.0,401271.0,400664.0,405599.0,412112.0,418674.0,414892.0,407587.0,411105.0,421565.0,435231.0,440241.0,442025.0,439240.0,436428.0,433751.0,438436.0,444349.0,453478.0,458364.0,459212.0,458054.0,456726.0,461007.0,462725.0,462884.0,458696.0,460524.0,468305.0,483104.0,495246.0,497210.0,491128.0,484674.0,481338.0,481792.0,478462.0,471271.0,465325.0,470982.0,477991.0,488608.0,495107.0,504540.0,507248.0,506477.0,504050.0,506337.0,507720.0,509281.0,505284.0
394974,7,"Philadelphia, PA",msa,PA,212721.0,213880.0,214201.0,215430.0,214635.0,213799.0,214006.0,217018.0,221954.0,222311.0,223588.0,223879.0,226142.0,225390.0,225943.0,228581.0,231180.0,233894.0,234608.0,239360.0,246779.0,244672.0,238420.0,235323.0,242574.0,254272.0,259869.0,263644.0,265035.0,265533.0,265805.0,265905.0,266415.0,267193.0,270281.0,274263.0,280217.0,280103.0,281668.0,281637.0,281562.0,280177.0,277923.0,278911.0,282523.0,289384.0,296759.0,298322.0,299592.0,297214.0,298041.0,297343.0,297479.0,295282.0,295648.0,297113.0,298451.0,301692.0,304939.0,310942.0,314480.0,314836.0,317407.0,321526.0,322683.0,321815.0
394856,8,"Miami, FL",msa,FL,256356.0,256428.0,259804.0,261541.0,261793.0,260151.0,262075.0,266408.0,269753.0,268736.0,267824.0,268966.0,271486.0,272056.0,274175.0,276279.0,277358.0,278653.0,281303.0,286852.0,290488.0,292111.0,291135.0,294173.0,301433.0,307889.0,312229.0,313288.0,317390.0,321518.0,325976.0,328226.0,330341.0,332159.0,336237.0,339217.0,342398.0,343110.0,346596.0,352118.0,358711.0,365021.0,371697.0,379802.0,384403.0,389905.0,394348.0,396884.0,396821.0,398915.0,402452.0,404278.0,400425.0,401680.0,405796.0,414495.0,420644.0,424548.0,429003.0,431347.0,434476.0,438986.0,442408.0,441844.0,441227.0,441243.0
394347,9,"Atlanta, GA",msa,GA,212183.0,213160.0,214936.0,218824.0,217047.0,218221.0,219457.0,221912.0,220393.0,222433.0,223578.0,226657.0,226546.0,227939.0,228583.0,230875.0,231990.0,233577.0,235879.0,240809.0,244228.0,241712.0,238772.0,240969.0,250129.0,258394.0,264503.0,267708.0,268584.0,270898.0,272946.0,276230.0,278648.0,282757.0,292853.0,299308.0,305972.0,308952.0,317398.0,324564.0,332564.0,333364.0,337750.0,338180.0,343257.0,346733.0,350086.0,349389.0,347853.0,344918.0,343715.0,341677.0,339169.0,337732.0,338982.0,344038.0,345878.0,346690.0,349249.0,356282.0,362971.0,362708.0,360290.0,355933.0,352846.0,351349.0
394404,10,"Boston, MA",msa,MA,428890.0,425431.0,426334.0,426484.0,426891.0,427830.0,432551.0,439220.0,439077.0,440263.0,441293.0,444876.0,443975.0,442721.0,444821.0,444987.0,451211.0,453608.0,460915.0,468845.0,478775.0,478032.0,471870.0,467929.0,479128.0,495632.0,507255.0,509558.0,508900.0,508070.0,516620.0,522234.0,535179.0,543727.0,555686.0,558770.0,559481.0,556645.0,558347.0,561209.0,564308.0,562160.0,563990.0,573188.0,593555.0,607833.0,621248.0,621170.0,617875.0,609392.0,603553.0,599676.0,588650.0,579611.0,573734.0,582842.0,595426.0,608991.0,619798.0,632032.0,637301.0,634745.0,632442.0,632909.0,630176.0,631542.0
394976,11,"Phoenix, AZ",msa,AZ,260059.0,259525.0,258537.0,259549.0,259393.0,261114.0,262224.0,265098.0,266055.0,267903.0,269409.0,270696.0,271942.0,273230.0,275697.0,277677.0,280392.0,284561.0,290053.0,295488.0,297452.0,295515.0,295387.0,299863.0,309086.0,317018.0,321478.0,326062.0,328395.0,334969.0,341806.0,351065.0,358964.0,368377.0,378143.0,387340.0,393202.0,400553.0,405699.0,414843.0,420288.0,427842.0,433972.0,443500.0,453684.0,461630.0,466521.0,462897.0,455693.0,445602.0,441501.0,435072.0,428975.0,422586.0,419619.0,421213.0,421971.0,425525.0,429307.0,431722.0,433669.0,432766.0,434673.0,438128.0,438717.0,438703.0
395057,12,"San Francisco, CA",msa,CA,864765.0,858843.0,865760.0,865890.0,853430.0,841177.0,844221.0,859386.0,871247.0,872349.0,870713.0,863572.0,855484.0,854032.0,859564.0,865916.0,865862.0,862963.0,866024.0,867819.0,868914.0,855992.0,860514.0,880749.0,911822.0,932885.0,934915.0,938819.0,940508.0,948165.0,956154.0,969989.0,1005487.0,1037301.0,1065113.0,1071513.0,1070888.0,1067793.0,1067714.0,1071294.0,1062310.0,1065552.0,1080373.0,1121654.0,1169599.0,1203257.0,1199779.0,1159098.0,1106191.0,1088075.0,1088903.0,1090310.0,1059149.0,1027093.0,1003710.0,1019749.0,1031500.0,1046907.0,1053065.0,1063204.0,1074750.0,1089056.0,1101072.0,1114345.0,1090284.0,1066483.0
395025,13,"Riverside, CA",msa,CA,348005.0,349099.0,348070.0,348231.0,345438.0,346846.0,348944.0,352371.0,352896.0,354849.0,356356.0,358717.0,360547.0,364017.0,367499.0,367986.0,367165.0,368211.0,370985.0,373755.0,373642.0,373483.0,377217.0,384720.0,396272.0,406560.0,414753.0,420105.0,424325.0,429423.0,434982.0,442313.0,451512.0,461276.0,472572.0,481853.0,489521.0,493009.0,496822.0,501285.0,509462.0,516668.0,524046.0,530161.0,539638.0,547258.0,551041.0,544597.0,538175.0,531530.0,527976.0,516439.0,508104.0,503017.0,508496.0,510045.0,514467.0,517943.0,521993.0,522561.0,524816.0,524868.0,530609.0,532277.0,534834.0,535388.0
394532,14,"Detroit, MI",msa,MI,168429.0,166058.0,164015.0,162157.0,162812.0,161587.0,163522.0,165006.0,166074.0,167440.0,169424.0,172055.0,172419.0,173951.0,173267.0,172398.0,172241.0,173435.0,174157.0,177787.0,182652.0,179100.0,180477.0,183774.0,192678.0,196517.0,195940.0,198769.0,197697.0,196537.0,193983.0,192614.0,195680.0,201453.0,207618.0,210970.0,211175.0,213515.0,213891.0,214183.0,213275.0,211107.0,212420.0,211637.0,215226.0,218819.0,226799.0,229868.0,228447.0,223988.0,221498.0,219458.0,217099.0,212405.0,214314.0,216377.0,220539.0,222658.0,226299.0,228891.0,227064.0,226950.0,227674.0,228334.0,229094.0,233317.0
395078,15,"Seattle, WA",msa,WA,436475.0,433537.0,432194.0,430933.0,428386.0,432286.0,439678.0,448977.0,453511.0,458265.0,458879.0,456765.0,453726.0,452653.0,455972.0,457166.0,462557.0,467856.0,476049.0,483639.0,487845.0,484338.0,487536.0,494181.0,510861.0,524942.0,536529.0,543249.0,539949.0,543154.0,548589.0,566452.0,582639.0,603557.0,615011.0,622977.0,621041.0,618143.0,619943.0,623460.0,630435.0,628914.0,641670.0,662222.0,691489.0,706237.0,700232.0,683250.0,665985.0,660772.0,661141.0,654525.0,640949.0,631625.0,627390.0,630582.0,629236.0,639014.0,649707.0,660566.0,665068.0,666825.0,670575.0,671842.0,669925.0,664273.0
394865,16,"Minneapolis, MN",msa,MN,246158.0,246545.0,249183.0,251197.0,251649.0,252504.0,254399.0,259860.0,262084.0,263215.0,262431.0,263025.0,264579.0,264906.0,266187.0,268373.0,271130.0,272372.0,272433.0,274838.0,278567.0,278994.0,277726.0,280023.0,286918.0,293764.0,298187.0,300694.0,301216.0,300258.0,299318.0,301765.0,307085.0,313028.0,318447.0,320301.0,322930.0,325464.0,327946.0,328386.0,326696.0,325909.0,325537.0,327806.0,333971.0,341506.0,347575.0,348019.0,345737.0,342743.0,340487.0,338198.0,333636.0,333473.0,332623.0,334224.0,332728.0,335547.0,341995.0,347122.0,352027.0,352134.0,351792.0,349215.0,344933.0,341953.0
395056,17,"San Diego, CA",msa,CA,564272.0,565573.0,564487.0,559932.0,556107.0,557821.0,563396.0,564616.0,565655.0,563185.0,568864.0,568002.0,570283.0,567456.0,570630.0,576937.0,578751.0,584146.0,585200.0,589178.0,585917.0,579000.0,581418.0,593340.0,612464.0,629970.0,639954.0,646128.0,649507.0,651735.0,663450.0,678523.0,694356.0,710188.0,723489.0,732470.0,728364.0,730540.0,737945.0,752852.0,762216.0,768795.0,779151.0,796342.0,819124.0,835224.0,831731.0,818359.0,800782.0,794001.0,790760.0,786067.0,781192.0,776284.0,778557.0,788167.0,800262.0,814217.0,822823.0,835492.0,849690.0,858185.0,858232.0,856861.0,849307.0,847258.0
395148,18,"Tampa, FL",msa,FL,200565.0,201299.0,200945.0,202205.0,202312.0,203841.0,205499.0,206814.0,208112.0,208960.0,210940.0,212738.0,214061.0,214638.0,215819.0,216895.0,219101.0,221153.0,224556.0,226902.0,229993.0,230848.0,231939.0,233674.0,238598.0,244040.0,248105.0,251242.0,252923.0,256527.0,258798.0,261737.0,263507.0,268778.0,276405.0,282806.0,288607.0,292890.0,298283.0,304177.0,312199.0,321011.0,329291.0,335946.0,342464.0,348575.0,354376.0,358040.0,356739.0,353536.0,351137.0,349017.0,345993.0,342290.0,344581.0,348593.0,351567.0,352537.0,354212.0,357385.0,360974.0,359598.0,358967.0,360097.0,361190.0,362432.0
394530,19,"Denver, CO",msa,CO,392182.0,390982.0,391696.0,389999.0,390718.0,390727.0,392334.0,393267.0,394346.0,397722.0,399608.0,403331.0,403401.0,404379.0,405545.0,408547.0,408693.0,409858.0,411812.0,419942.0,422125.0,420100.0,416602.0,423993.0,434632.0,445382.0,453199.0,457376.0,459009.0,456888.0,461276.0,472151.0,489813.0,504951.0,516269.0,521937.0,526867.0,529485.0,532331.0,536034.0,541538.0,546888.0,555586.0,568715.0,585205.0,594097.0,593839.0,588863.0,581867.0,580269.0,576257.0,572299.0,560343.0,551202.0,549601.0,552165.0,556866.0,560541.0,565052.0,567099.0,566553.0,566074.0,567922.0,565109.0,561014.0,557149.0
394358,20,"Baltimore, MD",msa,MD,260214.0,262213.0,261411.0,259287.0,256104.0,256278.0,254909.0,258184.0,261456.0,265884.0,268917.0,270454.0,270949.0,271668.0,271221.0,270939.0,270463.0,273268.0,274475.0,278820.0,284869.0,285175.0,281674.0,278953.0,288896.0,295432.0,302164.0,302595.0,300691.0,299704.0,298032.0,298329.0,293893.0,295352.0,298817.0,301994.0,303088.0,305941.0,311174.0,310911.0,309506.0,310013.0,311790.0,314839.0,317351.0,323471.0,327264.0,326216.0,324507.0,324489.0,323051.0,319824.0,315345.0,315744.0,317720.0,321081.0,324466.0,329276.0,333383.0,337373.0,338928.0,345078.0,343955.0,346652.0,338816.0,339275.0
395121,21,"St. Louis, MO",msa,MO,166108.0,167518.0,169515.0,170114.0,170197.0,173153.0,173337.0,175630.0,174188.0,174603.0,174516.0,173110.0,173384.0,172112.0,174701.0,176001.0,178137.0,178471.0,177218.0,179188.0,181957.0,185335.0,185589.0,189248.0,190894.0,195224.0,195962.0,200016.0,198965.0,196191.0,196087.0,194936.0,195990.0,197825.0,202276.0,206534.0,208725.0,210531.0,210360.0,208307.0,206815.0,205312.0,203098.0,203790.0,208262.0,212391.0,218325.0,221864.0,223981.0,222842.0,219936.0,218490.0,215302.0,212194.0,212425.0,215098.0,219326.0,218298.0,222223.0,226136.0,231564.0,231045.0,228956.0,227464.0,225794.0,226077.0
394943,22,"Orlando, FL",msa,FL,227967.0,229397.0,229600.0,231016.0,231233.0,232309.0,235149.0,235685.0,235641.0,235703.0,237737.0,240734.0,241270.0,242265.0,242752.0,242900.0,245210.0,247776.0,251876.0,252564.0,255144.0,256048.0,257577.0,257987.0,262072.0,264394.0,267998.0,269056.0,271340.0,272927.0,273604.0,276627.0,279083.0,281116.0,285392.0,293771.0,304011.0,310881.0,316617.0,322394.0,331280.0,336653.0,342256.0,348629.0,356308.0,364376.0,369108.0,368967.0,367041.0,362999.0,363126.0,363860.0,361228.0,358888.0,358836.0,363595.0,368625.0,372179.0,375439.0,378993.0,379587.0,378535.0,377610.0,377725.0,379226.0,375636.0
394458,23,"Charlotte, NC",msa,NC,216347.0,215098.0,215474.0,215675.0,215037.0,216192.0,217284.0,219774.0,223315.0,226541.0,231036.0,233341.0,232426.0,232447.0,234334.0,237687.0,239547.0,240727.0,244090.0,246226.0,249592.0,245492.0,245916.0,248501.0,257708.0,262512.0,268409.0,272742.0,274200.0,275933.0,275979.0,279835.0,282774.0,288934.0,293058.0,298287.0,302651.0,309469.0,315256.0,321167.0,325536.0,329390.0,332764.0,333774.0,341580.0,349918.0,358665.0,359181.0,356901.0,352856.0,349111.0,347894.0,342574.0,344877.0,340872.0,344404.0,342502.0,346685.0,353490.0,358629.0,365482.0,361242.0,363865.0,358496.0,357165.0,354337.0
395055,24,"San Antonio, TX",msa,TX,211961.0,211139.0,212038.0,211413.0,212271.0,210558.0,212154.0,213740.0,216388.0,217364.0,218320.0,219718.0,220594.0,220925.0,222587.0,220951.0,221639.0,221486.0,224177.0,226563.0,229009.0,229404.0,229728.0,233848.0,239003.0,244845.0,248640.0,252581.0,253767.0,255331.0,256533.0,258312.0,260409.0,263619.0,269013.0,276705.0,281799.0,286010.0,289924.0,294999.0,298351.0,299162.0,300413.0,304229.0,310590.0,318439.0,323694.0,323609.0,319096.0,317038.0,318874.0,316524.0,314229.0,308701.0,309138.0,306800.0,307025.0,306614.0,306473.0,308055.0,308266.0,307825.0,306906.0,305383.0,306912.0,306629.0
394998,25,"Portland, OR",msa,OR,379095.0,376061.0,378375.0,377014.0,378185.0,375370.0,378415.0,380831.0,384024.0,385608.0,386474.0,387209.0,387957.0,387140.0,389160.0,390860.0,393425.0,397007.0,398641.0,402121.0,401284.0,400057.0,401079.0,406352.0,415162.0,424416.0,432468.0,436645.0,438156.0,440449.0,447671.0,455828.0,465287.0,473854.0,481767.0,486729.0,492052.0,493978.0,497574.0,499053.0,504957.0,507765.0,509444.0,517349.0,526047.0,537243.0,541255.0,543089.0,536181.0,531471.0,525729.0,524082.0,514918.0,505741.0,503764.0,505074.0,512363.0,517291.0,525419.0,530966.0,530806.0,533632.0,530939.0,529995.0,523413.0,519509.0
395045,26,"Sacramento, CA",msa,CA,389314.0,386614.0,384322.0,384798.0,384000.0,385461.0,385842.0,387920.0,393510.0,397975.0,400709.0,400434.0,401460.0,400715.0,400438.0,401093.0,402271.0,403455.0,404166.0,412708.0,416788.0,417030.0,415817.0,423239.0,436510.0,448971.0,456357.0,460474.0,462929.0,466456.0,471999.0,482934.0,494549.0,508415.0,518798.0,525059.0,528096.0,528598.0,530626.0,534165.0,537034.0,540995.0,547973.0,561146.0,570559.0,576135.0,571756.0,567901.0,556319.0,547622.0,537672.0,534420.0,525740.0,524602.0,521707.0,522422.0,520327.0,522554.0,528285.0,537545.0,541836.0,546955.0,548289.0,547296.0,548701.0,547000.0
394982,27,"Pittsburgh, PA",msa,PA,153519.0,153269.0,151706.0,152230.0,153168.0,153312.0,153926.0,153516.0,154623.0,155284.0,156272.0,158081.0,159987.0,159295.0,159443.0,159679.0,160588.0,161025.0,160285.0,162642.0,168393.0,168317.0,166399.0,165504.0,168756.0,174094.0,175424.0,178370.0,176992.0,175884.0,175591.0,180051.0,181522.0,186027.0,188423.0,194684.0,194132.0,195134.0,191808.0,191583.0,190512.0,190507.0,189938.0,189228.0,190993.0,194456.0,196964.0,199925.0,199717.0,197416.0,194848.0,192296.0,189107.0,184790.0,184307.0,185076.0,188875.0,189993.0,197215.0,199973.0,204052.0,202818.0,200637.0,197516.0,195359.0,196293.0
394466,28,"Cincinnati, OH",msa,OH,160457.0,161227.0,162098.0,162486.0,161468.0,161224.0,162924.0,164718.0,165926.0,166444.0,166422.0,166892.0,166294.0,168844.0,169163.0,169664.0,169757.0,171848.0,172811.0,176714.0,177474.0,178053.0,176551.0,178859.0,182386.0,186218.0,188747.0,191315.0,192270.0,192169.0,190971.0,189265.0,190802.0,192976.0,201559.0,206077.0,211204.0,211520.0,212536.0,214577.0,216856.0,216335.0,216463.0,215631.0,219820.0,224282.0,228043.0,228545.0,225692.0,224872.0,223835.0,216293.0,214584.0,211071.0,218669.0,219121.0,227529.0,233265.0,237474.0,239162.0,239413.0,240006.0,241814.0,243316.0,246027.0,244365.0
394355,29,"Austin, TX",msa,TX,310457.0,307335.0,307825.0,307323.0,308961.0,308398.0,304719.0,305643.0,309157.0,317743.0,324886.0,325807.0,324008.0,321622.0,324744.0,326156.0,329698.0,327063.0,330780.0,332109.0,335405.0,333581.0,335239.0,343373.0,353157.0,362053.0,368459.0,374524.0,378211.0,381520.0,394778.0,416044.0,443056.0,458451.0,470701.0,473769.0,476236.0,471690.0,466082.0,467445.0,471478.0,481498.0,492148.0,508730.0,527099.0,544872.0,547187.0,538540.0,519973.0,510158.0,501751.0,493929.0,479089.0,472325.0,463258.0,461101.0,456840.0,458793.0,462621.0,463046.0,465175.0,464419.0,463326.0,457937.0,457307.0,454313.0
394775,30,"Las Vegas, NV",msa,NV,264205.0,266614.0,270533.0,270550.0,271613.0,271871.0,272120.0,274199.0,274074.0,275401.0,274091.0,275060.0,275740.0,278463.0,279529.0,280817.0,281864.0,283170.0,285930.0,288214.0,289192.0,289639.0,291192.0,294247.0,297195.0,300167.0,304505.0,308929.0,312161.0,315518.0,318890.0,325040.0,330295.0,337100.0,343605.0,353569.0,361096.0,366558.0,369585.0,374316.0,380336.0,388711.0,399737.0,410909.0,421051.0,428032.0,431691.0,427782.0,416565.0,407522.0,402636.0,398342.0,390342.0,383586.0,381028.0,383379.0,385446.0,389240.0,391417.0,394901.0,397339.0,397734.0,400505.0,400115.0,403257.0,402834.0
394735,31,"Kansas City, MO",msa,MO,190164.0,190463.0,191368.0,194586.0,196145.0,198227.0,197982.0,201779.0,204504.0,209351.0,210051.0,209202.0,207896.0,206396.0,205187.0,203441.0,203953.0,205836.0,209773.0,215860.0,220136.0,219352.0,218626.0,221066.0,227604.0,235130.0,239530.0,242042.0,239450.0,240295.0,242938.0,244945.0,246732.0,247824.0,251354.0,255747.0,256426.0,258558.0,257134.0,259086.0,260441.0,260700.0,262855.0,266447.0,272651.0,281061.0,287117.0,288981.0,287904.0,285452.0,284892.0,280908.0,277774.0,273750.0,273125.0,272716.0,275249.0,278538.0,283383.0,287727.0,290788.0,290903.0,290124.0,290219.0,290439.0,289844.0
394492,32,"Columbus, OH",msa,OH,178979.0,179042.0,178292.0,178113.0,181982.0,183846.0,184309.0,182285.0,184948.0,188301.0,190427.0,189320.0,187672.0,185975.0,187084.0,185881.0,185917.0,185723.0,185747.0,190515.0,194753.0,198202.0,195171.0,198962.0,204284.0,210265.0,211197.0,210732.0,211290.0,210850.0,208695.0,210724.0,217788.0,225598.0,230321.0,234582.0,239410.0,243077.0,243297.0,241022.0,238820.0,240288.0,237596.0,239832.0,244915.0,257021.0,263496.0,266965.0,264121.0,262527.0,260815.0,260759.0,257814.0,255641.0,254184.0,255862.0,261055.0,264842.0,271321.0,273767.0,278407.0,277035.0,275597.0,269110.0,268454.0,267896.0
394705,34,"Indianapolis, IN",msa,IN,164197.0,164610.0,164079.0,163953.0,164072.0,167243.0,170214.0,172174.0,172128.0,171999.0,171904.0,174050.0,175383.0,177095.0,177203.0,176353.0,177509.0,179289.0,182620.0,186214.0,188784.0,191129.0,190245.0,193216.0,197708.0,203238.0,204543.0,204411.0,203989.0,203049.0,203693.0,203171.0,207386.0,210727.0,216113.0,220785.0,225020.0,228232.0,230787.0,232585.0,234568.0,233915.0,234591.0,235831.0,240777.0,245672.0,252068.0,254037.0,253871.0,251987.0,250975.0,249015.0,245489.0,244062.0,246377.0,248862.0,249664.0,251731.0,254200.0,257293.0,258796.0,260597.0,259776.0,257859.0,257198.0,261372.0
394475,35,"Cleveland, OH",msa,OH,130155.0,131533.0,131616.0,131864.0,130725.0,134209.0,135347.0,138265.0,138183.0,140053.0,139982.0,141065.0,138836.0,136934.0,135112.0,134986.0,133601.0,134751.0,138698.0,144636.0,151007.0,150317.0,148145.0,145139.0,148503.0,152777.0,157027.0,157385.0,159214.0,159153.0,159544.0,157873.0,157304.0,158341.0,161264.0,163336.0,166985.0,167157.0,169072.0,168675.0,171101.0,171715.0,172677.0,171194.0,171297.0,171321.0,177195.0,179030.0,180648.0,177111.0,176416.0,175091.0,175436.0,174079.0,173762.0,174088.0,176653.0,178481.0,181261.0,182438.0,185415.0,186057.0,186219.0,185082.0,182663.0,180334.0
395059,36,"San Jose, CA",msa,CA,1141694.0,1125385.0,1137145.0,1108338.0,1089384.0,1062129.0,1056970.0,1070731.0,1068489.0,1082890.0,1089126.0,1096037.0,1078910.0,1063792.0,1053691.0,1066461.0,1071871.0,1064987.0,1068719.0,1079166.0,1103256.0,1107128.0,1105559.0,1114453.0,1135771.0,1157224.0,1179077.0,1186262.0,1188789.0,1192041.0,1186019.0,1203361.0,1219418.0,1247522.0,1272820.0,1285724.0,1306031.0,1304981.0,1317988.0,1328535.0,1346807.0,1355781.0,1381996.0,1424305.0,1470091.0,1483966.0,1468516.0,1430780.0,1392485.0,1374109.0,1353113.0,1342697.0,1319226.0,1333060.0,1309866.0,1326968.0,1333837.0,1382572.0,1403350.0,1416499.0,1434218.0,1449954.0,1468398.0,1458737.0,1455463.0,1447955.0
394902,37,"Nashville, TN",msa,TN,256252.0,253266.0,253696.0,253742.0,255729.0,257465.0,258176.0,260758.0,263165.0,269329.0,273374.0,276130.0,276908.0,275327.0,276483.0,277551.0,281341.0,282576.0,283410.0,284224.0,286966.0,288280.0,287661.0,292954.0,298991.0,303792.0,308141.0,309256.0,310915.0,309416.0,312462.0,315615.0,322792.0,331134.0,343241.0,353688.0,360495.0,365905.0,374387.0,381225.0,384755.0,384497.0,391152.0,398214.0,411726.0,421874.0,427103.0,426183.0,419502.0,418630.0,412365.0,406929.0,400071.0,395772.0,398733.0,396892.0,399470.0,400547.0,402543.0,408998.0,412899.0,414273.0,416291.0,415459.0,414772.0,415748.0
395194,38,"Virginia Beach, VA",msa,VA,221868.0,221282.0,221906.0,224257.0,223463.0,221722.0,224726.0,225737.0,230847.0,230394.0,231971.0,231342.0,232430.0,233882.0,233806.0,233553.0,233514.0,235677.0,235117.0,237619.0,237133.0,241176.0,240352.0,246468.0,250526.0,257693.0,260150.0,264474.0,267136.0,268584.0,267445.0,267170.0,268151.0,268922.0,269835.0,268937.0,271931.0,272988.0,276182.0,276622.0,279652.0,281216.0,283170.0,283889.0,288044.0,293421.0,296967.0,294929.0,290822.0,291485.0,293539.0,292984.0,292175.0,291422.0,292689.0,294196.0,295304.0,301084.0,304597.0,309269.0,310027.0,310858.0,312514.0,313732.0,312557.0,311889.0
