AL,2018,4,316.84
AL,2019,1,322.70
AL,2019,2,327.13
AL,2019,3,331.98
AL,2019,4,335.85
AL,2020,1,339.75
AL,2020,2,344.62
AL,2020,3,351.24
AL,2020,4,358.65
AL,2021,1,365.99
AL,2021,2,383.27
AL,2021,3,404.99
AL,2021,4,421.43
AL,2022,1,433.85
AL,2022,2,459.20
AL,2022,3,473.21
AL,2022,4,473.56
AL,2023,1,479.88
AL,2023,2,488.55
AL,2023,3,499.81
AL,2023,4,498.11
AR,1975,1,66.54
AR,1975,2,60.30
AR,1975,3,64.97
AR,1975,4,62.82
AR,1976,1,66.91
AR,1976,2,68.57
AR,1976,3,71.08
AR,1976,4,72.10
AR,1977,1,72.76
AR,1977,2,74.81
AR,1977,3,78.18
AR,1977,4,80.88
AR,1978,1,80.82
AR,1978,2,83.44
AR,1978,3,86.07
AR,1978,4,86.13
AR,1979,1,91.62
AR,1979,2,94.64
AR,1979,3,99.17
AR,1979,4,101.42
AR,1980,1,100.00
AR,1980,2,100.79
AR,1980,3,106.52
AR,1980,4,108.66
AR,1981,1,109.57
AR,1981,2,106.24
AR,1981,3,108.91
AR,1981,4,103.14
AR,1982,1,102.49
AR,1982,2,105.89
AR,1982,3,110.75
AR,1982,4,108.38
AR,1983,1,112.96
AR,1983,2,116.17
AR,1983,3,117.82
AR,1983,4,118.03
AR,1984,1,120.10
AR,1984,2,118.73
AR,1984,3,119.34
AR,1984,4,120.77
AR,1985,1,120.91
AR,1985,2,119.64
AR,1985,3,123.75
AR,1985,4,124.10
AR,1986,1,125.32
AR,1986,2,128.39
AR,1986,3,126.35
AR,1986,4,127.90
AR,1987,1,128.87
AR,1987,2,130.39
AR,1987,3,127.39
AR,1987,4,123.90
AR,1988,1,126.21
AR,1988,2,127.22
AR,1988,3,126.51
AR,1988,4,125.85
AR,1989,1,126.89
AR,1989,2,126.59
AR,1989,3,127.77
AR,1989,4,126.84
AR,1990,1,127.52
AR,1990,2,127.72
AR,1990,3,128.46
AR,1990,4,127.92
AR,1991,1,129.28
AR,1991,2,129.90
AR,1991,3,131.09
AR,1991,4,133.35
AR,1992,1,134.43
AR,1992,2,133.78
AR,1992,3,136.12
AR,1992,4,136.76
AR,1993,1,137.97
AR,1993,2,140.21
AR,1993,3,142.80
AR,1993,4,144.52
AR,1994,1,147.31
AR,1994,2,148.53
AR,1994,3,150.36
AR,1994,4,151.42
AR,1995,1,152.22
AR,1995,2,156.39
AR,1995,3,158.31
AR,1995,4,159.09
AR,1996,1,161.44
AR,1996,2,161.71
AR,1996,3,161.52
AR,1996,4,163.19
AR,1997,1,164.70
AR,1997,2,166.21
AR,1997,3,167.11
AR,1997,4,169.35
AR,1998,1,171.16
AR,1998,2,171.13
AR,1998,3,173.91
AR,1998,4,175.84
AR,1999,1,176.60
AR,1999,2,176.82
AR,1999,3,177.46
AR,1999,4,178.14
AR,2000,1,179.00
AR,2000,2,180.72
AR,2000,3,181.78
AR,2000,4,184.21
AR,2001,1,188.87
AR,2001,2,189.94
AR,2001,3,191.92
AR,2001,4,193.85
AR,2002,1,194.60
AR,2002,2,195.45
AR,2002,3,198.64
AR,2002,4,201.09
AR,2003,1,202.62
AR,2003,2,203.92
AR,2003,3,206.37
AR,2003,4,209.50
AR,2004,1,212.14
AR,2004,2,215.62
AR,2004,3,219.14
AR,2004,4,222.98
AR,2005,1,226.14
AR,2005,2,231.36
AR,2005,3,236.54
AR,2005,4,239.72
AR,2006,1,243.25
AR,2006,2,246.65
AR,2006,3,249.30
AR,2006,4,251.46
AR,2007,1,253.82
AR,2007,2,255.28
AR,2007,3,255.02
AR,2007,4,256.15
AR,2008,1,255.92
AR,2008,2,255.16
AR,2008,3,252.12
AR,2008,4,253.45
AR,2009,1,255.63
AR,2009,2,252.48
AR,2009,3,248.41
AR,2009,4,247.37
AR,2010,1,244.06
AR,2010,2,244.77
AR,2010,3,245.59
AR,2010,4,244.56
AR,2011,1,240.62
AR,2011,2,238.94
AR,2011,3,241.12
AR,2011,4,242.31
AR,2012,1,241.71
AR,2012,2,239.31
AR,2012,3,242.65
AR,2012,4,244.14
AR,2013,1,244.91
AR,2013,2,245.25
AR,2013,3,245.94
AR,2013,4,245.53
AR,2014,1,246.89
AR,2014,2,246.84
AR,2014,3,249.04
AR,2014,4,251.82
AR,2015,1,251.80
AR,2015,2,252.80
AR,2015,3,256.14
AR,2015,4,258.22
AR,2016,1,256.93
AR,2016,2,260.76
AR,2016,3,263.52
AR,2016,4,264.88
AR,2017,1,267.70
AR,2017,2,269.00
AR,2017,3,271.90
AR,2017,4,274.22
AR,2018,1,276.94
AR,2018,2,279.69
AR,2018,3,282.11
AR,2018,4,284.22
AR,2019,1,286.69
AR,2019,2,289.98
AR,2019,3,293.25
AR,2019,4,295.65
AR,2020,1,297.55
AR,2020,2,300.20
AR,2020,3,304.58
AR,2020,4,312.18
AR,2021,1,317.75
AR,2021,2,333.74
AR,2021,3,352.45
AR,2021,4,367.66
AR,2022,1,378.19
AR,2022,2,401.88
AR,2022,3,415.96
AR,2022,4,416.49
AR,2023,1,423.74
AR,2023,2,434.59
AR,2023,3,442.50
AR,2023,4,442.51
AZ,1975,1,59.83
AZ,1975,2,59.85
AZ,1975,3,59.37
AZ,1975,4,56.25
AZ,1976,1,58.98
AZ,1976,2,62.81
AZ,1976,3,61.02
AZ,1976,4,61.74
AZ,1977,1,63.54
AZ,1977,2,63.86
AZ,1977,3,66.26
AZ,1977,4,70.01
AZ,1978,1,71.29
AZ,1978,2,74.03
AZ,1978,3,78.90
AZ,1978,4,82.89
AZ,1979,1,87.05
AZ,1979,2,92.45
AZ,1979,3,95.29
AZ,1979,4,98.79
AZ,1980,1,100.00
AZ,1980,2,98.47
AZ,1980,3,106.83
AZ,1980,4,107.53
AZ,1981,1,108.62
AZ,1981,2,111.80
AZ,1981,3,116.37
AZ,1981,4,109.64
AZ,1982,1,105.17
AZ,1982,2,108.95
AZ,1982,3,101.35
AZ,1982,4,108.55
AZ,1983,1,118.77
AZ,1983,2,118.82
AZ,1983,3,115.08
AZ,1983,4,112.68
AZ,1984,1,117.40
AZ,1984,2,121.55
AZ,1984,3,122.63
AZ,1984,4,122.33
AZ,1985,1,124.90
AZ,1985,2,125.33
AZ,1985,3,127.06
AZ,1985,4,128.61
AZ,1986,1,131.20
AZ,1986,2,135.16
AZ,1986,3,135.16
AZ,1986,4,132.74
AZ,1987,1,137.52
AZ,1987,2,136.44
AZ,1987,3,135.49
AZ,1987,4,133.34
AZ,1988,1,134.70
AZ,1988,2,135.92
AZ,1988,3,133.92
AZ,1988,4,134.15
AZ,1989,1,132.92
AZ,1989,2,132.36
AZ,1989,3,134.44
AZ,1989,4,133.75
AZ,1990,1,133.48
AZ,1990,2,132.70
AZ,1990,3,133.87
AZ,1990,4,132.55
AZ,1991,1,134.54
AZ,1991,2,135.54
AZ,1991,3,134.99
AZ,1991,4,138.93
AZ,1992,1,139.61
AZ,1992,2,139.36
AZ,1992,3,140.28
AZ,1992,4,141.12
AZ,1993,1,141.25
AZ,1993,2,142.96
AZ,1993,3,144.10
AZ,1993,4,146.01
AZ,1994,1,147.99
AZ,1994,2,150.11
AZ,1994,3,152.06
AZ,1994,4,153.71
AZ,1995,1,155.65
AZ,1995,2,158.51
AZ,1995,3,161.55
AZ,1995,4,163.65
AZ,1996,1,166.20
AZ,1996,2,166.54
AZ,1996,3,168.11
AZ,1996,4,169.52
AZ,1997,1,171.39
AZ,1997,2,172.26
AZ,1997,3,175.29
AZ,1997,4,177.94
AZ,1998,1,180.45
AZ,1998,2,181.94
AZ,1998,3,184.42
AZ,1998,4,186.56
AZ,1999,1,188.42
AZ,1999,2,190.85
AZ,1999,3,193.46
AZ,1999,4,195.36
AZ,2000,1,199.79
AZ,2000,2,201.97
AZ,2000,3,204.68
AZ,2000,4,207.79
AZ,2001,1,212.44
AZ,2001,2,215.71
AZ,2001,3,218.84
AZ,2001,4,220.96
AZ,2002,1,223.95
AZ,2002,2,226.93
AZ,2002,3,230.80
AZ,2002,4,233.47
AZ,2003,1,236.25
AZ,2003,2,238.72
AZ,2003,3,242.40
AZ,2003,4,250.55
AZ,2004,1,254.92
AZ,2004,2,264.03
AZ,2004,3,279.42
AZ,2004,4,290.91
AZ,2005,1,308.55
AZ,2005,2,340.31
AZ,2005,3,369.28
AZ,2005,4,394.96
AZ,2006,1,409.72
AZ,2006,2,418.41
AZ,2006,3,422.02
AZ,2006,4,425.70
AZ,2007,1,423.91
AZ,2007,2,420.28
AZ,2007,3,410.96
AZ,2007,4,404.01
AZ,2008,1,390.68
AZ,2008,2,368.13
AZ,2008,3,341.23
AZ,2008,4,329.18
AZ,2009,1,328.15
AZ,2009,2,304.70
AZ,2009,3,289.03
AZ,2009,4,280.34
AZ,2010,1,272.53
AZ,2010,2,262.96
AZ,2010,3,262.69
AZ,2010,4,256.13
AZ,2011,1,241.69
AZ,2011,2,229.81
AZ,2011,3,231.68
AZ,2011,4,236.85
AZ,2012,1,235.84
AZ,2012,2,238.72
AZ,2012,3,248.45
AZ,2012,4,255.93
AZ,2013,1,262.18
AZ,2013,2,273.99
AZ,2013,3,282.14
AZ,2013,4,289.97
AZ,2014,1,295.54
AZ,2014,2,300.77
AZ,2014,3,303.82
AZ,2014,4,308.93
AZ,2015,1,311.52
AZ,2015,2,318.19
AZ,2015,3,324.61
AZ,2015,4,329.19
AZ,2016,1,333.07
AZ,2016,2,339.99
AZ,2016,3,345.66
AZ,2016,4,351.24
AZ,2017,1,356.41
AZ,2017,2,365.62
AZ,2017,3,373.31
AZ,2017,4,377.68
AZ,2018,1,385.53
AZ,2018,2,393.63
AZ,2018,3,402.71
AZ,2018,4,407.37
AZ,2019,1,412.64
AZ,2019,2,420.83
AZ,2019,3,427.15
AZ,2019,4,434.52
AZ,2020,1,443.23
AZ,2020,2,450.98
AZ,2020,3,462.00
AZ,2020,4,478.31
AZ,2021,1,499.64
AZ,2021,2,539.51
AZ,2021,3,584.19
AZ,2021,4,613.95
AZ,2022,1,643.34
AZ,2022,2,692.56
AZ,2022,3,703.13
AZ,2022,4,679.44
AZ,2023,1,672.92
AZ,2023,2,685.09
AZ,2023,3,701.30
AZ,2023,4,709.10
CA,1975,1,41.69
CA,1975,2,42.76
CA,1975,3,44.33
CA,1975,4,45.78
CA,1976,1,47.81
CA,1976,2,50.28
CA,1976,3,53.58
CA,1976,4,55.59
CA,1977,1,58.02
CA,1977,2,63.00
CA,1977,3,67.97
CA,1977,4,70.70
CA,1978,1,73.22
CA,1978,2,75.98
CA,1978,3,78.62
CA,1978,4,81.81
CA,1979,1,84.88
CA,1979,2,88.66
CA,1979,3,93.11
CA,1979,4,96.40
CA,1980,1,100.00
CA,1980,2,102.84
CA,1980,3,106.54
CA,1980,4,108.37
CA,1981,1,110.43
CA,1981,2,112.92
CA,1981,3,116.28
CA,1981,4,117.60
CA,1982,1,104.12
CA,1982,2,107.33
CA,1982,3,104.81
CA,1982,4,115.85
CA,1983,1,116.70
CA,1983,2,117.43
CA,1983,3,117.23
CA,1983,4,117.73
CA,1984,1,119.47
CA,1984,2,120.10
CA,1984,3,121.67
CA,1984,4,122.76
CA,1985,1,124.50
CA,1985,2,126.30
CA,1985,3,129.16
CA,1985,4,130.57
CA,1986,1,132.25
CA,1986,2,134.79
CA,1986,3,137.74
CA,1986,4,141.10
CA,1987,1,144.71
CA,1987,2,148.27
CA,1987,3,152.93
CA,1987,4,157.23
CA,1988,1,163.02
CA,1988,2,169.72
CA,1988,3,177.76
CA,1988,4,187.49
CA,1989,1,196.26
CA,1989,2,205.93
CA,1989,3,217.83
CA,1989,4,224.68
CA,1990,1,227.44
CA,1990,2,228.19
CA,1990,3,230.11
CA,1990,4,228.58
CA,1991,1,228.51
CA,1991,2,227.09
CA,1991,3,227.10
CA,1991,4,228.76
CA,1992,1,227.56
CA,1992,2,225.20
CA,1992,3,224.76
CA,1992,4,222.66
CA,1993,1,219.22
CA,1993,2,217.34
CA,1993,3,215.49
CA,1993,4,214.21
CA,1994,1,212.10
CA,1994,2,206.95
CA,1994,3,203.90
CA,1994,4,201.00
CA,1995,1,199.68
CA,1995,2,201.58
CA,1995,3,203.91
CA,1995,4,203.60
CA,1996,1,203.57
CA,1996,2,200.97
CA,1996,3,200.60
CA,1996,4,201.64
CA,1997,1,202.59
CA,1997,2,204.63
CA,1997,3,208.67
CA,1997,4,212.32
CA,1998,1,216.95
CA,1998,2,221.69
CA,1998,3,227.54
CA,1998,4,231.93
CA,1999,1,235.42
CA,1999,2,239.42
CA,1999,3,244.92
CA,1999,4,250.11
CA,2000,1,260.98
CA,2000,2,268.00
CA,2000,3,276.99
CA,2000,4,285.56
CA,2001,1,296.60
CA,2001,2,305.67
CA,2001,3,312.10
CA,2001,4,316.48
CA,2002,1,324.94
CA,2002,2,335.97
CA,2002,3,348.61
CA,2002,4,358.81
CA,2003,1,367.09
CA,2003,2,373.97
CA,2003,3,386.65
CA,2003,4,411.37
CA,2004,1,424.64
CA,2004,2,451.24
CA,2004,3,497.09
CA,2004,4,516.21
CA,2005,1,538.78
CA,2005,2,570.36
CA,2005,3,598.86
CA,2005,4,625.55
CA,2006,1,638.54
CA,2006,2,644.40
CA,2006,3,646.51
CA,2006,4,642.77
CA,2007,1,633.99
CA,2007,2,623.34
CA,2007,3,600.05
CA,2007,4,575.57
CA,2008,1,543.29
CA,2008,2,498.42
CA,2008,3,460.58
CA,2008,4,444.69
CA,2009,1,440.71
CA,2009,2,420.61
CA,2009,3,411.31
CA,2009,4,412.63
CA,2010,1,409.58
CA,2010,2,408.36
CA,2010,3,410.60
CA,2010,4,406.08
CA,2011,1,391.57
CA,2011,2,385.28
CA,2011,3,386.89
CA,2011,4,385.71
CA,2012,1,381.41
CA,2012,2,382.05
CA,2012,3,390.98
CA,2012,4,399.28
CA,2013,1,407.70
CA,2013,2,426.42
CA,2013,3,447.39
CA,2013,4,462.23
CA,2014,1,471.85
CA,2014,2,484.63
CA,2014,3,494.76
CA,2014,4,500.37
CA,2015,1,505.62
CA,2015,2,516.94
CA,2015,3,530.13
CA,2015,4,537.43
CA,2016,1,544.48
CA,2016,2,554.13
CA,2016,3,566.25
CA,2016,4,573.07
CA,2017,1,579.03
CA,2017,2,591.04
CA,2017,3,602.81
CA,2017,4,611.45
CA,2018,1,621.91
CA,2018,2,633.77
CA,2018,3,641.76
CA,2018,4,641.69
CA,2019,1,645.83
CA,2019,2,652.42
CA,2019,3,659.31
CA,2019,4,663.60
CA,2020,1,669.84
CA,2020,2,677.53
CA,2020,3,685.44
