State,Year,Quarter,Median_Home_Price,Mortgage_rate,Monthly_loan_payment,Minimum_income_needed_monthly,Minimum_income_needed_yearly
NY,2018,4,138568.66666666666,4.7846153846153845,725.733758215075,2419.1125273835833,29029.350328603
OH,2018,4,113011.5,4.7846153846153845,591.8817189301307,1972.9390631004355,23675.268757205227
OK,2018,4,115952.66666666669,4.7846153846153845,607.2856626201682,2024.2855420672274,24291.42650480673
OR,2018,4,280988.3333333333,4.7846153846153845,1471.6365832914864,4905.455277638288,58865.463331659455
PA,2018,4,134381.33333333334,4.7846153846153845,703.8031931746433,2346.010643915478,28152.127726985735
RI,2018,4,277386.3333333333,4.7846153846153845,1452.771618649956,4842.5720621665205,58110.864745998246
SC,2018,4,160056.66666666666,4.7846153846153845,838.2741136335117,2794.247045445039,33530.96454534047
SD,2018,4,207503.0,4.7846153846153845,1086.7675619132467,3622.5585397108225,43470.70247652987
TN,2018,4,149264.16666666666,4.7846153846153845,781.7499240461384,2605.833080153795,31269.99696184554
TX,2018,4,175885.33333333334,4.7846153846153845,921.174512575555,3070.5817085851836,36846.980503022205
USA,2018,4,227862.0,4.7846153846153845,1193.3949397969004,3977.983132656335,47735.79759187602
UT,2018,4,313330.1666666667,4.7846153846153845,1641.0223529404616,5470.074509801539,65640.89411761846
VA,2018,4,178983.33333333334,4.7846153846153845,937.3998486275988,3124.666162091996,37495.99394510395
VT,2018,4,228141.0,4.7846153846153845,1194.8561627660806,3982.8538758869354,47794.24651064322
WA,2018,4,274657.8333333333,4.7846153846153845,1438.4814864943712,4794.938288314571,57539.259459774854
WI,2018,4,167218.0,4.7846153846153845,875.7805822952406,2919.268607650802,35031.22329180963
WV,2018,4,119352.5,4.7846153846153845,625.0918079895268,2083.6393599650896,25003.672319581077
WY,2018,4,223809.5,4.7846153846153845,1172.1705452356005,3907.235150785335,46886.82180942402
AL,2019,1,135635.33333333334,4.373846153846154,677.1149179911104,2257.049726637035,27084.596719644418
AR,2019,1,128746.83333333331,4.373846153846154,642.726340929712,2142.4211364323737,25709.053637188485
AZ,2019,1,215469.8333333333,4.373846153846154,1075.6624762996234,3585.5415876654115,43026.49905198494
CA,2019,1,356456.8333333333,4.373846153846154,1779.4938349633885,5931.646116544629,71179.75339853554
CO,2019,1,387467.0,4.373846153846154,1934.3019217897613,6447.673072632538,77372.07687159046
CT,2019,1,229699.3333333333,4.373846153846154,1146.6985882681456,3822.3286275604855,45867.943530725825
DE,2019,1,217037.0,4.373846153846154,1083.4860419067545,3611.620139689182,43339.44167627019
FL,2019,1,208867.8333333333,4.373846153846154,1042.704156526182,3475.6805217539404,41708.166261047285
GA,2019,1,145501.0,4.373846153846154,726.3660232286416,2421.2200774288053,29054.640929145666
HI,2019,1,664341.6666666666,4.373846153846154,3316.507889854739,11055.026299515797,132660.31559418957
IA,2019,1,144760.66666666666,4.373846153846154,722.6701518655791,2408.900506218597,28906.806074623164
ID,2019,1,210820.16666666663,4.373846153846154,1052.4505403953654,3508.168467984551,42098.021615814614
IL,2019,1,119654.83333333331,4.373846153846154,597.3375127897349,1991.1250426324498,23893.5005115894
IN,2019,1,136479.0,4.373846153846154,681.3266471310972,2271.088823770324,27253.065885243886
KS,2019,1,181701.3333333333,4.373846153846154,907.0843149440562,3023.6143831468544,36283.37259776225
KY,2019,1,143911.0,4.373846153846154,718.4284696933838,2394.761565644613,28737.138787735355
LA,2019,1,166894.5,4.373846153846154,833.1660556541364,2777.220185513788,33326.64222616545
MA,2019,1,263131.3333333333,4.373846153846154,1313.5968837340183,4378.656279113395,52543.87534936074
MD,2019,1,224322.0,4.373846153846154,1119.8540151799323,3732.846717266441,44794.16060719729
ME,2019,1,162299.33333333334,4.373846153846154,810.2261931257725,2700.7539770859084,32409.0477250309
MI,2019,1,136367.0,4.373846153846154,680.7675238632048,2269.2250795440164,27230.700954528198
MN,2019,1,189659.66666666663,4.373846153846154,946.8136840539678,3156.0456135132263,37872.547362158715
MO,2019,1,143955.66666666666,4.373846153846154,718.6514533776027,2395.5048445920092,28746.05813510411
MS,2019,1,157273.33333333334,4.373846153846154,785.1355364791025,2617.1184549303416,31405.4214591641
MT,2019,1,286189.3333333333,4.373846153846154,1428.7063865113603,4762.354621704534,57148.25546045441
NC,2019,1,152222.33333333334,4.373846153846154,759.9200755315635,2533.066918438545,30396.80302126254
ND,2019,1,233048.0,4.373846153846154,1163.4157083551895,3878.0523611839653,46536.628334207584
NE,2019,1,172051.0,4.373846153846154,858.908190751342,2863.0273025044735,34356.32763005368
NH,2019,1,251616.66666666663,4.373846153846154,1256.1136868111787,4187.045622703929,50244.54747244716
NJ,2019,1,202945.8333333333,4.373846153846154,1013.1405137363729,3377.13504578791,40525.62054945492
NM,2019,1,183334.0,4.373846153846154,915.2348678194636,3050.7828927315454,36609.39471277854
NV,2019,1,284099.0,4.373846153846154,1418.2710829013809,4727.570276337937,56730.84331605524
NY,2019,1,137468.0,4.373846153846154,686.2639052734681,2287.5463509115607,27450.55621093873
OH,2019,1,115307.33333333331,4.373846153846154,575.6340448686448,1918.7801495621493,23025.36179474579
OK,2019,1,116876.66666666669,4.373846153846154,583.4684268485179,1944.8947561617263,23338.737073940716
OR,2019,1,283176.3333333333,4.373846153846154,1413.6649721706485,4712.216573902162,56546.598886825945
PA,2019,1,130444.0,4.373846153846154,651.1988889013609,2170.6629630045363,26047.955556054436
RI,2019,1,277087.6666666667,4.373846153846154,1383.2693007083806,4610.897669027935,55330.772028335225
SC,2019,1,154733.33333333334,4.373846153846154,772.4554195108291,2574.85139836943,30898.216780433162
SD,2019,1,211374.5,4.373846153846154,1055.2178677599636,3517.392892533212,42208.71471039855
TN,2019,1,146634.83333333334,4.373846153846154,732.0263142873794,2440.0877142912645,29281.052571495173
TX,2019,1,171432.0,4.373846153846154,855.8180362618297,2852.7267875394323,34232.72145047319
USA,2019,1,231012.0,4.373846153846154,1153.2516460924319,3844.1721536414398,46130.06584369727
UT,2019,1,303043.1666666667,4.373846153846154,1512.8436219564203,5042.812073188068,60513.74487825682
VA,2019,1,181768.3333333333,4.373846153846154,907.4187904703847,3024.7293015679493,36296.75161881539
VT,2019,1,225187.66666666663,4.373846153846154,1124.1755721046834,3747.2519070156113,44967.02288418733
WA,2019,1,272650.6666666667,4.373846153846154,1361.1190333901802,4537.0634446339345,54444.76133560721
WI,2019,1,168849.66666666666,4.373846153846154,842.9265840107515,2809.7552800358385,33717.06336043006
WV,2019,1,117699.66666666669,4.373846153846154,587.57698443312,1958.5899481104,23503.0793773248
WY,2019,1,230404.3333333333,4.373846153846154,1150.2180695526467,3834.060231842156,46008.72278210588
AL,2019,2,138406.5,4.010769230769231,661.6333998664595,2205.444666221532,26465.33599465838
AR,2019,2,133772.33333333334,4.010769230769231,639.4803980405736,2131.6013268019124,25579.21592162295
AZ,2019,2,216686.0,4.010769230769231,1035.8378752693236,3452.792917564412,41433.51501077294
CA,2019,2,364079.0,4.010769230769231,1740.4300129689047,5801.433376563016,69617.2005187562
CO,2019,2,396364.0,4.010769230769231,1894.7640530225774,6315.8801767419245,75790.5621209031
CT,2019,2,236241.0,4.010769230769231,1129.3178862109241,3764.392954036414,45172.71544843697
DE,2019,2,219402.3333333333,4.010769230769231,1048.8229363647483,3496.076454549161,41952.91745458993
FL,2019,2,215194.5,4.010769230769231,1028.7079629032078,3429.026543010693,41148.31851612832
GA,2019,2,147012.0,4.010769230769231,702.7708191534932,2342.5693971783107,28110.832766139727
HI,2019,2,678254.3333333334,4.010769230769231,3242.302352400301,10807.674508001004,129692.09409601205
IA,2019,2,142464.0,4.010769230769231,681.0297253277504,2270.099084425835,27241.18901311002
ID,2019,2,216073.66666666663,4.010769230769231,1032.9106992683055,3443.035664227685,41316.42797073222
IL,2019,2,116556.0,4.010769230769231,557.1800641937702,1857.266880645901,22287.202567750814
IN,2019,2,137411.5,4.010769230769231,656.8769380466235,2189.5897934887453,26275.077521864943
KS,2019,2,172715.5,4.010769230769231,825.642895923497,2752.1429864116567,33025.71583693988
KY,2019,2,142723.33333333334,4.010769230769231,682.2694329645452,2274.2314432151506,27290.777318581808
LA,2019,2,166479.83333333334,4.010769230769231,795.8341417313123,2652.780472437708,31833.365669252496
MA,2019,2,267455.6666666667,4.010769230769231,1278.5353437173628,4261.7844790578765,51141.41374869452
MD,2019,2,228625.0,4.010769230769231,1092.9106367437173,3643.0354558123913,43716.4254697487
ME,2019,2,158624.83333333334,4.010769230769231,758.2843853546173,2527.6146178487243,30331.37541418469
MI,2019,2,139492.0,4.010769230769231,666.8224845955368,2222.7416153184563,26672.899383821474
MN,2019,2,200794.16666666663,4.010769230769231,959.8691330610857,3199.563776870286,38394.76532244343
MO,2019,2,151427.33333333334,4.010769230769231,723.8777180699244,2412.925726899748,28955.108722796977
MS,2019,2,160555.0,4.010769230769231,767.5112839032806,2558.3709463442688,30700.451356131227
MT,2019,2,281398.0,4.010769230769231,1345.1847670132688,4483.949223377563,53807.39068053075
NC,2019,2,158162.33333333334,4.010769230769231,756.0734671720302,2520.244890573434,30242.938686881207
ND,2019,2,234120.5,4.010769230769231,1119.1811251164897,3730.6037503882994,44767.24500465959
NE,2019,2,177067.33333333334,4.010769230769231,846.4462417489136,2821.487472496379,33857.849669956544
NH,2019,2,253827.0,4.010769230769231,1213.385361149251,4044.617870497503,48535.41444597004
NJ,2019,2,212606.66666666663,4.010769230769231,1016.337178535269,3387.7905951175635,40653.48714141076
NM,2019,2,185753.66666666663,4.010769230769231,887.9700737633541,2959.9002458778473,35518.80295053417
NV,2019,2,286639.3333333333,4.010769230769231,1370.2402462947096,4567.467487649032,54809.60985178838
NY,2019,2,142808.33333333334,4.010769230769231,682.6757638737774,2275.5858795792583,27307.0305549511
OH,2019,2,117578.16666666669,4.010769230769231,562.0663925591059,1873.5546418636864,22482.655702364238
OK,2019,2,123695.5,4.010769230769231,591.3094703874575,1971.0315679581918,23652.3788154983
OR,2019,2,286810.3333333333,4.010769230769231,1371.0576884768118,4570.192294922706,54842.30753907248
PA,2019,2,136656.66666666666,4.010769230769231,653.2685602271868,2177.561867423956,26130.74240908747
RI,2019,2,287806.0,4.010769230769231,1375.81733720574,4586.0577906858,55032.6934882296
SC,2019,2,160064.66666666666,4.010769230769231,765.1673122661017,2550.5577075536726,30606.69249064407
SD,2019,2,215761.16666666663,4.010769230769231,1031.4168356314224,3438.056118771408,41256.67342525689
TN,2019,2,152648.16666666666,4.010769230769231,729.7137453446812,2432.3791511489376,29188.54981378725
TX,2019,2,181941.8333333333,4.010769230769231,869.7481243024716,2899.160414341572,34789.92497209887
USA,2019,2,236481.3333333333,4.010769230769231,1130.4667669385963,3768.2225564619876,45218.67067754385
UT,2019,2,307043.6666666667,4.010769230769231,1467.7803794195402,4892.601264731801,58711.21517678161
VA,2019,2,185454.66666666663,4.010769230769231,886.5407450355842,2955.135816785281,35461.62980142337
VT,2019,2,223043.66666666663,4.010769230769231,1066.2298338253474,3554.099446084492,42649.1933530139
WA,2019,2,278930.1666666667,4.010769230769231,1333.3876262818933,4444.625420939645,53335.50505127574
WI,2019,2,172950.0,4.010769230769231,826.7638911966142,2755.8796373220475,33070.555647864574
WV,2019,2,131066.33333333331,4.010769230769231,626.5447340360748,2088.482446786916,25061.789361442992
WY,2019,2,229615.66666666663,4.010769230769231,1097.646383654455,3658.8212788481833,43905.8553461782
AL,2019,3,140405.66666666666,3.6584615384615375,642.9691105677636,2143.230368559212,25718.76442271054
AR,2019,3,131591.66666666666,3.6584615384615375,602.60656769406,2008.6885589802,24104.2627077624
AZ,2019,3,226976.0,3.6584615384615375,1039.4064591901233,3464.688197300411,41576.25836760493
CA,2019,3,368880.5,3.6584615384615375,1689.239278026233,5630.797593420777,67569.57112104932
CO,2019,3,403955.0,3.6584615384615375,1849.8582943665685,6166.194314555229,73994.33177466274
CT,2019,3,230896.3333333333,3.6584615384615375,1057.3591052357183,3524.530350785728,42294.364209428735
DE,2019,3,233266.0,3.6584615384615375,1068.210679144241,3560.702263814137,42728.427165769644
FL,2019,3,214518.0,3.6584615384615375,982.356702085449,3274.52234028483,39294.26808341796
GA,2019,3,146439.33333333334,3.6584615384615375,670.5994860521033,2235.331620173678,26823.979442084135
HI,2019,3,670569.8333333334,3.6584615384615375,3070.785528446669,10235.951761488897,122831.42113786677
IA,2019,3,145081.66666666666,3.6584615384615375,664.3822317927963,2214.6074393093213,26575.289271711856
ID,2019,3,223540.16666666663,3.6584615384615375,1023.6725165734263,3412.241721911421,40946.90066293705
IL,2019,3,119209.33333333331,3.6584615384615375,545.9033160440537,1819.6777201468456,21836.132641762146
IN,2019,3,141199.0,3.6584615384615375,646.6020752466613,2155.340250822205,25864.08300986646
KS,2019,3,163295.0,3.6584615384615375,747.7877738327011,2492.6259127756703,29911.510953308043
KY,2019,3,143658.33333333334,3.6584615384615375,657.8642657512445,2192.880885837482,26314.570630049784
LA,2019,3,166910.0,3.6584615384615375,764.3421864136449,2547.807288045483,30573.687456545795
MA,2019,3,270206.3333333333,3.6584615384615375,1237.3740315308496,4124.580105102832,49494.961261233984
MD,2019,3,231076.16666666663,3.6584615384615375,1058.18262811146,3527.2754270382,42327.305124458406
ME,2019,3,169474.16666666666,3.6584615384615375,776.0844472507966,2586.9481575026557,31043.37789003187
MI,2019,3,140741.83333333334,3.6584615384615375,644.5085411890528,2148.3618039635094,25780.341647562112
MN,2019,3,205479.16666666663,3.6584615384615375,940.9645648100997,3136.548549366999,37638.58259240399
MO,2019,3,149766.33333333334,3.6584615384615375,685.8350408672624,2286.1168028908746,27433.401634690497
MS,2019,3,162771.66666666666,3.6584615384615375,745.3912383092265,2484.6374610307553,29815.64953236906
MT,2019,3,294979.8333333333,3.6584615384615375,1350.8209859081694,4502.736619693898,54032.83943632678
NC,2019,3,161319.0,3.6584615384615375,738.7389441619003,2462.4631472063347,29549.557766476017
ND,2019,3,240406.16666666663,3.6584615384615375,1100.9081244821946,3669.6937482739822,44036.32497928779
NE,2019,3,181516.3333333333,3.6584615384615375,831.2299508105444,2770.7665027018147,33249.19803242177
NH,2019,3,257489.0,3.6584615384615375,1179.1366918546703,3930.455639515568,47165.46767418682
NJ,2019,3,211753.16666666663,3.6584615384615375,969.6955148883407,3232.3183829611357,38787.82059553363
NM,2019,3,191668.8333333333,3.6584615384615375,877.7219767380773,2925.7399224602577,35108.87906952309
NV,2019,3,288439.6666666667,3.6584615384615375,1320.871160915601,4402.90386971867,52834.84643662404
NY,2019,3,146650.0,3.6584615384615375,671.5642060844827,2238.5473536149425,26862.56824337931
OH,2019,3,117494.0,3.6584615384615375,538.0481747677478,1793.4939158924929,21521.926990709915
OK,2019,3,126454.83333333331,3.6584615384615375,579.0831213981969,1930.277071327323,23163.324855927876
OR,2019,3,290399.6666666667,3.6584615384615375,1329.846720710525,4432.822402368417,53193.86882842101
PA,2019,3,145863.0,3.6584615384615375,667.9602440647864,2226.5341468826214,26718.40976259146
RI,2019,3,290718.6666666667,3.6584615384615375,1331.307538860821,4437.691796202737,53252.30155443285
SC,2019,3,164602.66666666666,3.6584615384615375,753.7760597298927,2512.586865766309,30151.04238919571
SD,2019,3,218687.66666666663,3.6584615384615375,1001.4511370301261,3338.170456767087,40058.045481205045
TN,2019,3,156464.0,3.6584615384615375,716.5061162004945,2388.353720668315,28660.24464801978
TX,2019,3,183217.66666666663,3.6584615384615375,839.0209809454577,2796.7366031515257,33560.839237818305
USA,2019,3,239696.3333333333,3.6584615384615375,1097.6575369680297,3658.858456560099,43906.30147872119
UT,2019,3,326313.6666666667,3.6584615384615375,1494.310115850778,4981.033719502593,59772.40463403112
VA,2019,3,193146.66666666663,3.6584615384615375,884.4895182943349,2948.2983943144495,35379.58073177339
VT,2019,3,230721.0,3.6584615384615375,1056.556189512567,3521.85396504189,42262.247580502684
WA,2019,3,295456.6666666667,3.6584615384615375,1353.0045808548768,4510.015269516256,54120.18323419507
WI,2019,3,174126.33333333334,3.6584615384615375,797.3884268898877,2657.9614229662925,31895.53707559551
WV,2019,3,134809.16666666666,3.6584615384615375,617.3406817961862,2057.8022726539543,24693.62727184745
WY,2019,3,236984.3333333333,3.6584615384615375,1085.23829300689,3617.4609766896333,43409.5317202756
AL,2019,4,143350.83333333334,3.7,659.819494273696,2199.3983142456536,26392.779770947844
AR,2019,4,131128.33333333334,3.7,603.5614064674845,2011.871354891615,24142.45625869938
AZ,2019,4,225878.16666666663,3.7,1039.678767342147,3465.59589114049,41587.15069368588
CA,2019,4,373343.5,3.7,1718.4366050217468,5728.122016739157,68737.46420086987
CO,2019,4,393663.3333333333,3.7,1811.9653403765635,6039.884467921878,72478.61361506254
CT,2019,4,232503.3333333333,3.7,1070.1732822175097,3567.244274058366,42806.93128870039
DE,2019,4,234991.0,3.7,1081.6235886004852,3605.411962001617,43264.94354401941
FL,2019,4,221218.5,3.7,1018.2311145312649,3394.1037151042165,40729.2445812506
GA,2019,4,149507.0,3.7,688.1552819507673,2293.850939835891,27526.211278030692
HI,2019,4,676003.5,3.7,3111.529086545818,10371.763621819393,124461.16346183271
IA,2019,4,144280.0,3.7,664.0962903399621,2213.6543011332074,26563.85161359849
ID,2019,4,225854.0,3.7,1039.567532287509,3465.2251076250304,41582.701291500365
IL,2019,4,121805.33333333331,3.7,560.649223802947,1868.8307460098233,22425.96895211788
IN,2019,4,144758.16666666666,3.7,666.2972101451849,2220.9907004839497,26651.888405807396
KS,2019,4,163307.0,3.7,751.6743338407831,2505.5811128026103,30066.97335363132
KY,2019,4,149298.66666666666,3.7,687.1963590659542,2290.6545302198474,27487.85436263817
LA,2019,4,165177.5,3.7,760.2839270697885,2534.279756899295,30411.35708279154
MA,2019,4,279892.6666666667,3.7,1288.2983201184704,4294.327733728235,51531.932804738826
MD,2019,4,232176.5,3.7,1068.668923995815,3562.229746652717,42746.75695983261
ME,2019,4,170865.0,3.7,786.4625218251845,2621.541739417282,31458.500873007382
MI,2019,4,142179.16666666666,3.7,654.4265119695073,2181.421706565024,26177.060478780288
MN,2019,4,201419.66666666663,3.7,927.1004535267883,3090.3348450892945,37084.01814107153
MO,2019,4,150571.0,3.7,693.0526929080845,2310.1756430269484,27722.10771632338
MS,2019,4,165588.33333333334,3.7,762.1749229986399,2540.583076662133,30486.996919945595
MT,2019,4,296387.6666666667,3.7,1364.2219984464277,4547.406661488093,54568.87993785711
NC,2019,4,161506.66666666666,3.7,743.3877058393826,2477.959019464609,29735.508233575307
ND,2019,4,238058.16666666663,3.7,1095.7412348798568,3652.4707829328563,43829.649395194276
NE,2019,4,182722.0,3.7,841.03827532228,2803.4609177409334,33641.5310128912
NH,2019,4,256762.66666666663,3.7,1181.8348657549873,3939.4495525166244,47273.394630199495
NJ,2019,4,226412.66666666663,3.7,1042.1389798954233,3473.7965996514113,41685.55919581694
NM,2019,4,193631.0,3.7,891.2505461243222,2970.835153747741,35650.02184497289
NV,2019,4,292728.3333333333,3.7,1347.3787097592633,4491.2623658642115,53895.14839037054
NY,2019,4,147175.33333333334,3.7,677.4230170239398,2258.0767234131326,27096.92068095759
OH,2019,4,117865.33333333331,3.7,542.5140742053627,1808.3802473512092,21700.562968214508
OK,2019,4,127387.16666666669,3.7,586.341452871166,1954.4715095705533,23453.65811484664
OR,2019,4,294032.0,3.7,1353.3792656032695,4511.264218677565,54135.17062413078
PA,2019,4,144811.66666666666,3.7,666.5434615420049,2221.81153847335,26661.7384616802
RI,2019,4,294133.6666666667,3.7,1353.8472199710586,4512.824066570196,54153.88879884235
SC,2019,4,166595.0,3.7,766.8084383780564,2556.0281279268547,30672.337535122257
SD,2019,4,222895.8333333333,3.7,1025.9515944614716,3419.8386482049054,41038.06377845886
TN,2019,4,160175.16666666666,3.7,737.2590378979656,2457.5301263265524,29490.36151591863
TX,2019,4,182507.8333333333,3.7,840.0525025966921,2800.1750086556403,33602.100103867684
USA,2019,4,242998.3333333333,3.7,1118.4799814628516,3728.266604876172,44739.19925851407
UT,2019,4,325746.0,3.7,1499.3534113742812,4997.844704580938,59974.13645497126
VA,2019,4,188044.66666666663,3.7,865.5376043217912,2885.125347739304,34621.504172871646
VT,2019,4,231168.5,3.7,1064.0292715099358,3546.764238366453,42561.17086039743
WA,2019,4,297077.0,3.7,1367.394882487697,4557.982941625657,54695.79529950788
WI,2019,4,177753.0,3.7,818.1668138120272,2727.222712706757,32726.672552481086
WV,2019,4,136178.0,3.7,626.8041629187369,2089.3472097291233,25072.16651674948
WY,2019,4,242261.0,3.7,1115.0861615889212,3716.953871963071,44603.44646355685
AL,2020,1,145286.5,3.5215384615384617,654.1493402410981,2180.4978008036605,26165.973609643926
AR,2020,1,141120.33333333334,3.5215384615384617,635.391264464378,2117.9708815479266,25415.65057857512
AZ,2020,1,230844.0,3.5215384615384617,1039.3701431214604,3464.5671437382016,41574.80572485842
CA,2020,1,380004.5,3.5215384615384617,1710.9620850089193,5703.206950029731,68438.48340035678
CO,2020,1,399614.0,3.5215384615384617,1799.2534368376014,5997.511456125339,71970.13747350406
CT,2020,1,241693.3333333333,3.5215384615384617,1088.219033018703,3627.39677672901,43528.76132074812
DE,2020,1,238966.8333333333,3.5215384615384617,1075.943025432538,3586.4767514417936,43037.72101730152
FL,2020,1,229646.8333333333,3.5215384615384617,1033.9799259632339,3446.59975321078,41359.19703852936
GA,2020,1,153974.0,3.5215384615384617,693.264622069379,2310.882073564597,27730.58488277516
HI,2020,1,686740.0,3.5215384615384617,3092.032073986032,10306.77357995344,123681.28295944128
IA,2020,1,144172.66666666666,3.5215384615384617,649.134329623191,2163.7810987439702,25965.373184927645
ID,2020,1,228075.3333333333,3.5215384615384617,1026.9042810258939,3423.014270086313,41076.17124103576
IL,2020,1,127131.0,3.5215384615384617,572.4045921279062,1908.0153070930207,22896.183685116248
IN,2020,1,146425.0,3.5215384615384617,659.2754119949396,2197.584706649799,26371.01647979759
KS,2020,1,165273.66666666666,3.5215384615384617,744.1411281105069,2480.470427035023,29765.645124420276
KY,2020,1,151245.16666666666,3.5215384615384617,680.9781087000852,2269.927029000284,27239.12434800341
LA,2020,1,173100.0,3.5215384615384617,779.3790255511288,2597.9300851704297,31175.161022045155
MA,2020,1,282544.0,3.5215384615384617,1272.1482807355178,4240.494269118393,50885.93122942072
MD,2020,1,239893.5,3.5215384615384617,1080.1153221608881,3600.3844072029606,43204.61288643553
ME,2020,1,175227.16666666666,3.5215384615384617,788.9565476993178,2629.855158997726,31558.261907972712
MI,2020,1,140968.0,3.5215384615384617,634.7053869086744,2115.6846230289148,25388.215476346977
MN,2020,1,196570.16666666663,3.5215384615384617,885.0529459797206,2950.1764865990685,35402.117839188824
MO,2020,1,156041.66666666666,3.5215384615384617,702.5742467477801,2341.914155825934,28102.969869911205
MS,2020,1,172250.5,3.5215384615384617,775.5541700791146,2585.180566930382,31022.166803164586
MT,2020,1,297442.3333333333,3.5215384615384617,1339.2277060137917,4464.092353379306,53569.108240551664
NC,2020,1,165586.33333333334,3.5215384615384617,745.5489030497847,2485.1630101659493,29821.956121991392
ND,2020,1,239852.16666666663,3.5215384615384617,1079.9292197168895,3599.7640657229654,43197.16878867558
NE,2020,1,182637.3333333333,3.5215384615384617,822.3206636775853,2741.0688789252845,32892.82654710341
NH,2020,1,265141.0,3.5215384615384617,1193.7916476814087,3979.3054922713623,47751.66590725635
NJ,2020,1,230161.0,3.5215384615384617,1036.294950317004,3454.31650105668,41451.798012680156
NM,2020,1,194233.0,3.5215384615384617,874.5299033499273,2915.099677833091,34981.19613399709
NV,2020,1,297009.6666666667,3.5215384615384617,1337.2796336564545,4457.598778854848,53491.18534625818
NY,2020,1,147225.33333333334,3.5215384615384617,662.8788956081655,2209.596318693885,26515.155824326623
OH,2020,1,122691.66666666669,3.5215384615384617,552.4165893120196,1841.3886310400653,22096.663572480786
OK,2020,1,129216.83333333331,3.5215384615384617,581.7960118320966,1939.320039440322,23271.840473283864
OR,2020,1,305232.6666666667,3.5215384615384617,1374.303514228996,4581.011714096653,54972.140569159834
PA,2020,1,140045.0,3.5215384615384617,630.5495992680984,2101.831997560328,25221.983970723937
RI,2020,1,301095.0,3.5215384615384617,1355.6737590890648,4518.912530296883,54226.9503635626
SC,2020,1,168442.0,3.5215384615384617,758.4064807734445,2528.0216025781483,30336.25923093778
SD,2020,1,224693.3333333333,3.5215384615384617,1011.6768987935777,3372.256329311926,40467.075951743114
TN,2020,1,163503.16666666666,3.5215384615384617,736.1694899548843,2453.8982998496144,29446.779598195375
TX,2020,1,181062.3333333333,3.5215384615384617,815.2292600655517,2717.4308668851722,32609.17040262207
USA,2020,1,248488.66666666663,3.5215384615384617,1118.814875142495,3729.3829171416505,44752.595005699804
UT,2020,1,323140.3333333333,3.5215384615384617,1454.9323980912782,4849.774660304261,58197.29592365112
VA,2020,1,191576.66666666663,3.5215384615384617,862.5698196707109,2875.232732235703,34502.79278682844
VT,2020,1,226312.3333333333,3.5215384615384617,1018.9664114588999,3396.5547048629996,40758.656458355996
WA,2020,1,303078.6666666667,3.5215384615384617,1364.6051755748242,4548.6839185827475,54584.20702299297
WI,2020,1,178097.66666666666,3.5215384615384617,801.8809121871543,2672.9363739571813,32075.236487486174
WV,2020,1,129249.33333333331,3.5215384615384617,581.9423423828213,1939.8078079427376,23277.69369531285
WY,2020,1,240344.3333333333,3.5215384615384617,1082.1451895440152,3607.1506318133843,43285.807581760615
AL,2020,2,148501.66666666666,3.2392307692307694,645.4112372179402,2151.3707907264675,25816.44948871761
AR,2020,2,146976.66666666666,3.2392307692307694,638.7833510881055,2129.277836960352,25551.334043524224
AZ,2020,2,235879.8333333333,3.2392307692307694,1025.1702791198409,3417.234263732803,41006.81116479363
CA,2020,2,386213.0,3.2392307692307694,1678.541498925842,5595.138329752807,67141.65995703368
CO,2020,2,413986.0,3.2392307692307694,1799.2472572759427,5997.490857586476,71969.89029103771
CT,2020,2,245806.3333333333,3.2392307692307694,1068.3123851315167,3561.0412837717226,42732.49540526067
DE,2020,2,240555.5,3.2392307692307694,1045.4914504298285,3484.971501432762,41819.65801719314
FL,2020,2,227212.3333333333,3.2392307692307694,987.499982050763,3291.666606835877,39499.99928203052
GA,2020,2,154716.0,3.2392307692307694,672.4196921072323,2241.3989736907747,26896.787684289295
HI,2020,2,710616.5,3.2392307692307694,3088.449340315928,10294.831134386428,123537.97361263714
IA,2020,2,149329.0,3.2392307692307694,649.0069559882683,2163.3565199608943,25960.27823953073
ID,2020,2,240287.16666666663,3.2392307692307694,1044.3252322146334,3481.0841073821116,41773.00928858534
IL,2020,2,119164.0,3.2392307692307694,517.9051952627152,1726.3506508757175,20716.20781050861
IN,2020,2,146619.16666666666,3.2392307692307694,637.2296007330787,2124.098669110262,25489.184029323143
KS,2020,2,171978.66666666666,3.2392307692307694,747.4459143786833,2491.4863812622775,29897.836575147332
KY,2020,2,155701.83333333334,3.2392307692307694,676.7042764195793,2255.6809213985975,27068.17105678317
LA,2020,2,176424.16666666666,3.2392307692307694,766.7667457165068,2555.889152388356,30670.66982866027
MA,2020,2,293169.6666666667,3.2392307692307694,1274.1607655005298,4247.2025516684325,50966.43062002119
MD,2020,2,249475.16666666663,3.2392307692307694,1084.2577028775333,3614.1923429251115,43370.30811510134
ME,2020,2,185172.8333333333,3.2392307692307694,804.7898056867024,2682.6326856223413,32191.592227468096
MI,2020,2,149081.83333333334,3.2392307692307694,647.9327313838371,2159.7757712794573,25917.309255353488
MN,2020,2,208425.8333333333,3.2392307692307694,905.8509441634565,3019.5031472115215,36234.037766538255
MO,2020,2,157673.0,3.2392307692307694,685.2712719668532,2284.2375732228443,27410.85087867413
MS,2020,2,178931.16666666666,3.2392307692307694,777.6625558984713,2592.2085196615712,31106.502235938853
MT,2020,2,300490.6666666667,3.2392307692307694,1305.9789650785763,4353.263216928588,52239.158603143056
